7898506875443,1,"Natura Higeia Sabonete  Liquido Intimo RF","19,60",4
7898532693707,1,"Natura Faces Batom Vermelho Beijo","9,90",9
7898532693684,1,"Natura Faces Batom Rosa Ritmo","9,90",10
7898532693721,1,"Natura Faces Batom Cobre Show","9,90",4
7898532693691,1,"Natura Faces Batom Boca Incrivel","9,90",2
7898548808034,1,"Natura Faces Batom Pink Infinita","9,90",1
7898532702522,1,"Natura Faces Batom Rosa Carinho","9,90",0
7898548810723,1,"Natura Faces Gloss Brilho Labial Cereja","11,90",0
7898532700139,1,"Natura Aquarela Batom Liquido cor 01","16,50",2
7898532700160,1,"Natura Aquarela  Batom Liquido cor 04","16,50",1
7898532700153,1,"Natura Aquarela Batom Liquido cor 03","16,50",1
7898532705509,1,"Natura Aquarela Batom Liquido cor 07","16,50",1
7898532700184,1,"Natura Faces Batom Marrom Brilho cor 06","9,90",1
7898528402023,1,"Natura Faces Lencos Demaquiantes 10 Un","10,90",2
7899089401999,2,"Avon Ultra Color Rich cor Intensa   Rosa Queimado","16,00",7
7899089401944,2,"Avon Ultra Color Rich cor Intensa   Pessego Suave","16,00",0
7899089401913,2,"Avon Ultra Color Rich cor Intensa  Bronze Treasure","16,00",13
7899089401982,2,"Avon Ultra Color Rich cor Intensa  Rosa Fantasia","16,00",1
7899089401951,2,"Avon Ultra Color Rich cor Intensa  Cereja Intenso","16,00",12
7899089401975,2,"Avon Ultra Color Rich cor Intensa  Fronzen Rose","16,00",2
7899089402002,2,"Avon Ultra Color Rich cor Intensa  Vinho Canela","16,00",1
7899089402026,2,"Avon Ultra Color Rich cor Intensa  Expresso","16,00",7
7899089416948,2,"avon ultra color rich colordisiac- luxuriuos","20,00",0
7899089416924,2,"Avon ultra color rich colordisiac - seduction","20,00",8
7899089416986,2,"Avon Ultra Color Rich Colordisiac -Passion","20,00",1
7899089416993,2,"Avon Ultra Color Rich Colordisiac Delicious","20,00",4
7899089404624,2,"Avon renew  batom retinol condicionador labial","30,00",0
7899089411646,2,"Avon colortrend batom   ameixa","9,00",5
7899089411219,2,"Avon colortrend batom hidr.pink galmour","9,00",9
7899089438506,2,"Avon colortrend batom vermelho escandalo","9,00",3
7899089420211,2,"Avon colortrend batom azaleia(novo)","9,00",0
7899089436915,2,"Avon colortrend batom hidr. cobre perolado","9,00",2
7899089436908,2,"Avon colortrend batom  vinho purpura","9,00",0
7899089411189,2,"Avon colortrend batom hidr.cobre ritmo","9,00",3
